0.058329 0.006927 0.000019 0.001834 0.005329 0.002151 0.014788 0.008751 0.016258 0.000464 0.003681 0.004251 0.001902 0.000346 0.004194 0.000780 0.001844 0.000780 0.004596 0.000475 0.007443 0.015634 0.004390 0.006611 0.016258 0.008677 0.014565 0.002151 0.004992 0.003073 0.000019 0.004929 
0.006927 0.005158 0.001693 0.001807 0.006316 0.001863 0.004233 0.002479 0.004882 0.002374 0.005599 0.003177 0.004594 0.005954 0.013575 0.028794 0.000759 0.003473 0.013686 0.001000 0.004236 0.003513 0.005767 0.005915 0.005074 0.003646 0.005379 0.001863 0.006318 0.001807 0.003689 0.005158 
0.000019 0.001693 0.007485 0.017162 0.012518 0.007781 0.007973 0.003861 0.011444 0.002922 0.001710 0.002511 0.002599 0.011003 0.008800 0.011082 0.021337 0.009458 0.006037 0.004568 0.003769 0.002688 0.002672 0.004493 0.011188 0.003222 0.008364 0.008664 0.012518 0.018106 0.007485 0.003689 
0.001834 0.001807 0.017162 0.003544 0.025096 0.006623 0.015898 0.013613 0.026629 0.002398 0.002551 0.004996 0.002117 0.001463 0.001387 0.002379 0.067010 0.004173 0.002243 0.003548 0.008340 0.004844 0.003604 0.004400 0.022790 0.016240 0.016683 0.006623 0.021553 0.003543 0.018124 0.001807 
0.005329 0.006316 0.012518 0.025096 0.011157 0.003152 0.011218 0.028597 0.010482 0.008045 0.005128 0.011143 0.008541 0.003809 0.005135 0.004413 0.026403 0.004137 0.005216 0.009660 0.015089 0.018703 0.004225 0.017584 0.014198 0.027007 0.011217 0.006395 0.011157 0.025138 0.012518 0.006318 
0.002151 0.001863 0.007781 0.006623 0.003152 0.005184 0.009239 0.004824 0.010565 0.005546 0.005049 0.006329 0.006228 0.006716 0.008966 0.014989 0.006634 0.011906 0.008858 0.008489 0.005610 0.004341 0.004398 0.013724 0.011097 0.007140 0.009990 0.005267 0.004175 0.006626 0.010015 0.001863 
0.014788 0.004233 0.007973 0.015898 0.011218 0.009239 0.000742 0.001563 0.002637 0.006188 0.004299 0.004144 0.008466 0.023908 0.007303 0.008380 0.007639 0.008833 0.006823 0.017779 0.022690 0.010634 0.001422 0.002900 0.003087 0.002705 0.000888 0.009992 0.011218 0.016680 0.007973 0.006131 
0.008751 0.002479 0.003861 0.013613 0.028597 0.004824 0.001563 0.018652 0.019326 0.008807 0.008164 0.013723 0.012680 0.010148 0.017178 0.011826 0.010680 0.009571 0.011834 0.007374 0.018931 0.017151 0.009750 0.015277 0.018294 0.019476 0.002612 0.004826 0.026730 0.013709 0.003222 0.002479 
0.016258 0.004882 0.011444 0.026629 0.010482 0.010565 0.002637 0.019326 0.021727 0.013749 0.013990 0.012074 0.021789 0.012108 0.008088 0.007743 0.009908 0.007505 0.006457 0.011648 0.025232 0.013526 0.035729 0.021574 0.024091 0.018323 0.002964 0.015256 0.010606 0.026385 0.010829 0.005054 
0.000464 0.002374 0.002922 0.002398 0.008045 0.005546 0.006188 0.008807 0.013749 0.045618 0.027607 0.047284 0.025030 0.030700 0.020761 0.085742 0.044929 0.086564 0.018780 0.031374 0.023029 0.029529 0.045016 0.054536 0.018334 0.008772 0.002846 0.006782 0.007913 0.003080 0.002909 0.002374 
0.003681 0.005599 0.001710 0.002551 0.005128 0.005049 0.004299 0.008164 0.013990 0.027607 0.051860 0.040043 0.047078 0.028126 0.028405 0.021391 0.056250 0.046958 0.031320 0.030660 0.025653 0.045026 0.037092 0.044846 0.037167 0.007598 0.001422 0.003674 0.004389 0.004334 0.002666 0.005755 
0.004251 0.003177 0.002511 0.004996 0.011143 0.006329 0.004144 0.013723 0.012074 0.047284 0.040043 0.024378 0.039139 0.059991 0.056612 0.106281 0.289253 0.122175 0.069612 0.059429 0.048831 0.027077 0.043910 0.028054 0.012902 0.013526 0.010624 0.004880 0.009855 0.004409 0.002664 0.001666 
0.001902 0.004594 0.002599 0.002117 0.008541 0.006228 0.008466 0.012680 0.021789 0.025030 0.047078 0.039139 0.061864 0.099637 0.181737 0.234695 0.292800 0.238618 0.185918 0.108464 0.076905 0.050517 0.028049 0.023934 0.024483 0.012678 0.021961 0.007260 0.007870 0.002603 0.003294 0.004256 
0.000346 0.005954 0.011003 0.001463 0.003809 0.006716 0.023908 0.010148 0.012108 0.030700 0.028126 0.059991 0.099637 0.162185 0.304642 0.470724 0.577001 0.423159 0.285594 0.168987 0.107058 0.056687 0.029088 0.035296 0.012129 0.009752 0.016876 0.008164 0.009732 0.003879 0.004546 0.001078 
0.004194 0.013575 0.008800 0.001387 0.005135 0.008966 0.007303 0.017178 0.008088 0.020761 0.028405 0.056612 0.181737 0.304642 0.528292 0.666780 0.657288 0.619922 0.587820 0.286988 0.197804 0.069539 0.027332 0.018936 0.007618 0.012785 0.007412 0.009968 0.005203 0.000805 0.005448 0.013874 
