-0.000000 -0.000000 -0.000000 0.000000 0.000000 0.000000 -0.000000 -0.000000 -0.000000 0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000 0.000000 -0.000000 -0.000000 -0.000000 0.000000 0.000000 
0.006260 0.006372 0.006709 0.007273 0.008067 0.009089 0.010336 0.011793 0.013433 0.015212 0.017066 0.018909 0.020641 0.022149 0.023323 0.024070 0.024327 0.024070 0.023323 0.022149 0.020641 0.018909 0.017066 0.015212 0.013433 0.011793 0.010336 0.009089 0.008067 0.007273 0.006709 0.006372 
0.012352 0.012577 0.013253 0.014388 0.015987 0.018053 0.020581 0.023545 0.026896 0.030545 0.034366 0.038182 0.041781 0.044926 0.047382 0.048948 0.049485 0.048948 0.047382 0.044926 0.041781 0.038182 0.034366 0.030545 0.026896 0.023545 0.020581 0.018053 0.015987 0.014388 0.013253 0.012577 
0.018107 0.018446 0.019467 0.021183 0.023608 0.026757 0.030629 0.035200 0.040404 0.046116 0.052142 0.058209 0.063973 0.069042 0.073020 0.075566 0.076442 0.075566 0.073020 0.069042 0.063973 0.058209 0.052142 0.046116 0.040404 0.035200 0.030629 0.026757 0.023608 0.021183 0.019467 0.018446 
0.023353 0.023806 0.025175 0.027481 0.030758 0.035038 0.040344 0.046664 0.053933 0.062002 0.070613 0.079382 0.087804 0.095281 0.101196 0.105000 0.106313 0.105000 0.101196 0.095281 0.087804 0.079382 0.070613 0.062002 0.053933 0.046664 0.040344 0.035038 0.030758 0.027481 0.025175 0.023806 
0.027910 0.028477 0.030192 0.033092 0.037238 0.042698 0.049534 0.057774 0.067378 0.078194 0.089913 0.102026 0.113823 0.124427 0.132899 0.138385 0.140286 0.138385 0.132899 0.124427 0.113823 0.102026 0.089913 0.078194 0.067378 0.057774 0.049534 0.042698 0.037238 0.033092 0.030192 0.028477 
0.031601 0.032277 0.034325 0.037808 0.042821 0.049488 0.057936 0.068268 0.080505 0.094530 0.110001 0.126280 0.142396 0.157093 0.168969 0.176720 0.179417 0.176720 0.168969 0.157093 0.142396 0.126280 0.110001 0.094530 0.080505 0.068268 0.057936 0.049488 0.042821 0.037808 0.034325 0.032277 
0.034250 0.035025 0.037379 0.041402 0.047243 0.055098 0.065192 0.077742 0.092884 0.110586 0.130512 0.151895 0.173450 0.193411 0.209737 0.220484 0.224238 0.220484 0.209737 0.193411 0.173450 0.151895 0.130512 0.110586 0.092884 0.077742 0.065192 0.055098 0.047243 0.041402 0.037379 0.035025 
0.035694 0.036550 0.039158 0.043642 0.050211 0.059155 0.070830 0.085609 0.103807 0.125541 0.150538 0.177920 0.206038 0.232485 0.254380 0.268910 0.274007 0.268910 0.254380 0.232485 0.206038 0.177920 0.150538 0.125541 0.103807 0.085609 0.070830 0.059155 0.050211 0.043642 0.039158 0.036550 
0.035796 0.036706 0.039488 0.044299 0.051416 0.061237 0.074267 0.091082 0.112226 0.138038 0.168377 0.202293 0.237751 0.271601 0.299945 0.318898 0.325572 0.318898 0.299945 0.271601 0.237751 0.202293 0.168377 0.138038 0.112226 0.091082 0.074267 0.061237 0.051416 0.044299 0.039488 0.036706 
0.034461 0.035389 0.038231 0.043177 0.050567 0.060901 0.074843 0.093184 0.116731 0.146096 0.181332 0.221477 0.264143 0.305424 0.340339 0.363844 0.372149 0.363844 0.340339 0.305424 0.264143 0.221477 0.181332 0.146096 0.116731 0.093184 0.074843 0.060901 0.050567 0.043177 0.038231 0.035389 
0.031652 0.032550 0.035309 0.040139 0.047423 0.057743 0.071892 0.090848 0.115661 0.147217 0.185794 0.230487 0.278668 0.325822 0.366044 0.393275 0.402924 0.393275 0.366044 0.325822 0.278668 0.230487 0.185794 0.147217 0.115661 0.090848 0.071892 0.057743 0.047423 0.040139 0.035309 0.032550 
0.027409 0.028223 0.030732 0.035147 0.041863 0.051493 0.064889 0.083130 0.107419 0.138835 0.177852 0.223689 0.273684 0.323068 0.365481 0.394323 0.404565 0.394323 0.365481 0.323068 0.273684 0.223689 0.177852 0.138835 0.107419 0.083130 0.064889 0.051493 0.041863 0.035147 0.030732 0.028223 
0.021861 0.022536 0.024620 0.028302 0.033946 0.042119 0.053628 0.069513 0.090963 0.119084 0.154448 0.196448 0.242672 0.288653 0.328349 0.355434 0.365068 0.355434 0.328349 0.288653 0.242672 0.196448 0.154448 0.119084 0.090963 0.069513 0.053628 0.042119 0.033946 0.028302 0.024620 0.022536 
0.015229 0.015713 0.017209 0.019862 0.023949 0.029915 0.038393 0.050213 0.066339 0.087691 0.114783 0.147208 0.183121 0.219021 0.250125 0.271397 0.278972 0.271397 0.250125 0.219021 0.183121 0.147208 0.114783 0.087691 0.066339 0.050213 0.038393 0.029915 0.023949 0.019862 0.017209 0.015713 
0.007818 0.008071 0.008853 0.010243 0.012393 0.015546 0.020052 0.026373 0.035051 0.046610 0.061356 0.079086 0.098797 0.118558 0.135715 0.147465 0.151652 0.147465 0.135715 0.118558 0.098797 0.079086 0.061356 0.046610 0.035051 0.026373 0.020052 0.015546 0.012393 0.010243 0.008853 0.008071 
-0.000000 -0.000000 -0.000000 0.000000 0.000000 0.000000 -0.000000 -0.000000 -0.000000 0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000 0.000000 -0.000000 -0.000000 -0.000000 0.000000 0.000000 
-0.007818 -0.008071 -0.008853 -0.010243 -0.012393 -0.015546 -0.020052 -0.026373 -0.035051 -0.046610 -0.061356 -0.079086 -0.098797 -0.118558 -0.135715 -0.147465 -0.151652 -0.147465 -0.135715 -0.118558 -0.098797 -0.079086 -0.061356 -0.046610 -0.035051 -0.026373 -0.020052 -0.015546 -0.012393 -0.010243 -0.008853 -0.008071 
-0.015229 -0.015713 -0.017209 -0.019862 -0.023949 -0.029915 -0.038393 -0.050213 -0.066339 -0.087691 -0.114783 -0.147208 -0.183121 -0.219021 -0.250125 -0.271397 -0.278972 -0.271397 -0.250125 -0.219021 -0.183121 -0.147208 -0.114783 -0.087691 -0.066339 -0.050213 -0.038393 -0.029915 -0.023949 -0.019862 -0.017209 -0.015713 
-0.021861 -0.022536 -0.024620 -0.028302 -0.033946 -0.042119 -0.053628 -0.069513 -0.090963 -0.119084 -0.154448 -0.196448 -0.242672 -0.288653 -0.328349 -0.355434 -0.365068 -0.355434 -0.328349 -0.288653 -0.242672 -0.196448 -0.154448 -0.119084 -0.090963 -0.069513 -0.053628 -0.042119 -0.033946 -0.028302 -0.024620 -0.022536 
-0.027409 -0.028223 -0.030732 -0.035147 -0.041863 -0.051493 -0.064889 -0.083130 -0.107419 -0.138835 -0.177852 -0.223689 -0.273684 -0.323068 -0.365481 -0.394323 -0.404565 -0.394323 -0.365481 -0.323068 -0.273684 -0.223689 -0.177852 -0.138835 -0.107419 -0.083130 -0.064889 -0.051493 -0.041863 -0.035147 -0.030732 -0.028223 
-0.031652 -0.032550 -0.035309 -0.040139 -0.047423 -0.057743 -0.071892 -0.090848 -0.115661 -0.147217 -0.185794 -0.230487 -0.278668 -0.325822 -0.366044 -0.393275 -0.402924 -0.393275 -0.366044 -0.325822 -0.278668 -0.230487 -0.185794 -0.147217 -0.115661 -0.090848 -0.071892 -0.057743 -0.047423 -0.040139 -0.035309 -0.032550 
-0.034461 -0.035389 -0.038231 -0.043177 -0.050567 -0.060901 -0.074843 -0.093184 -0.116731 -0.146096 -0.181332 -0.221477 -0.264143 -0.305424 -0.340339 -0.363844 -0.372149 -0.363844 -0.340339 -0.305424 -0.264143 -0.221477 -0.181332 -0.146096 -0.116731 -0.093184 -0.074843 -0.060901 -0.050567 -0.043177 -0.038231 -0.035389 
-0.035796 -0.036706 -0.039488 -0.044299 -0.051416 -0.061237 -0.074267 -0.091082 -0.112226 -0.138038 -0.168377 -0.202293 -0.237751 -0.271601 -0.299945 -0.318898 -0.325572 -0.318898 -0.299945 -0.271601 -0.237751 -0.202293 -0.168377 -0.138038 -0.112226 -0.091082 -0.074267 -0.061237 -0.051416 -0.044299 -0.039488 -0.036706 
-0.035694 -0.036550 -0.039158 -0.043642 -0.050211 -0.059155 -0.070830 -0.085609 -0.103807 -0.125541 -0.150538 -0.177920 -0.206038 -0.232485 -0.254380 -0.268910 -0.274007 -0.268910 -0.254380 -0.232485 -0.206038 -0.177920 -0.150538 -0.125541 -0.103807 -0.085609 -0.070830 -0.059155 -0.050211 -0.043642 -0.039158 -0.036550 
-0.034250 -0.035025 -0.037379 -0.041402 -0.047243 -0.055098 -0.065192 -0.077742 -0.092884 -0.110586 -0.130512 -0.151895 -0.173450 -0.193411 -0.209737 -0.220484 -0.224238 -0.220484 -0.209737 -0.193411 -0.173450 -0.151895 -0.130512 -0.110586 -0.092884 -0.077742 -0.065192 -0.055098 -0.047243 -0.041402 -0.037379 -0.035025 
-0.031601 -0.032277 -0.034325 -0.037808 -0.042821 -0.049488 -0.057936 -0.068268 -0.080505 -0.094530 -0.110001 -0.126280 -0.142396 -0.157093 -0.168969 -0.176720 -0.179417 -0.176720 -0.168969 -0.157093 -0.142396 -0.126280 -0.110001 -0.094530 -0.080505 -0.068268 -0.057936 -0.049488 -0.042821 -0.037808 -0.034325 -0.032277 
-0.027910 -0.028477 -0.030192 -0.033092 -0.037238 -0.042698 -0.049534 -0.057774 -0.067378 -0.078194 -0.089913 -0.102026 -0.113823 -0.124427 -0.132899 -0.138385 -0.140286 -0.138385 -0.132899 -0.124427 -0.113823 -0.102026 -0.089913 -0.078194 -0.067378 -0.057774 -0.049534 -0.042698 -0.037238 -0.033092 -0.030192 -0.028477 
