0.561884 0.560046 0.554596 0.545716 0.533704 0.518975 0.502043 0.483515 0.464072 0.444448 0.425404 0.407699 0.392058 0.379134 0.369479 0.363511 0.361493 0.363511 0.369479 0.379134 0.392058 0.407699 0.425404 0.444448 0.464072 0.483515 0.502043 0.518975 0.533704 0.545716 0.554596 0.560046 
0.560046 0.558190 0.552682 0.543707 0.531566 0.516674 0.499550 0.480807 0.461131 0.441266 0.421980 0.404044 0.388194 0.375094 0.365306 0.359255 0.357208 0.359255 0.365306 0.375094 0.388194 0.404044 0.421980 0.441266 0.461131 0.480807 0.499550 0.516674 0.531566 0.543707 0.552682 0.558190 
0.554596 0.552682 0.547003 0.537746 0.525217 0.509838 0.492142 0.472755 0.452382 0.431792 0.411783 0.393156 0.376679 0.363050 0.352859 0.346557 0.344425 0.346557 0.352859 0.363050 0.376679 0.393156 0.411783 0.431792 0.452382 0.472755 0.492142 0.509838 0.525217 0.537746 0.547003 0.552682 
0.545716 0.543707 0.537746 0.528023 0.514853 0.498672 0.480028 0.459573 0.438046 0.416253 0.395039 0.375258 0.357735 0.343222 0.332359 0.325636 0.323360 0.325636 0.332359 0.343222 0.357735 0.375258 0.395039 0.416253 0.438046 0.459573 0.480028 0.498672 0.514853 0.528023 0.537746 0.543707 
0.533704 0.531566 0.525217 0.514853 0.500800 0.483511 0.463558 0.441624 0.418493 0.395025 0.372131 0.350737 0.331747 0.315993 0.304184 0.296868 0.294391 0.296868 0.304184 0.315993 0.331747 0.350737 0.372131 0.395025 0.418493 0.441624 0.463558 0.483511 0.500800 0.514853 0.525217 0.531566 
0.518975 0.516674 0.509838 0.498672 0.483511 0.464828 0.443223 0.419420 0.394255 0.368656 0.343616 0.320157 0.299284 0.281931 0.268902 0.260821 0.258082 0.260821 0.268902 0.281931 0.299284 0.320157 0.343616 0.368656 0.394255 0.419420 0.443223 0.464828 0.483511 0.498672 0.509838 0.516674 
0.502043 0.499550 0.492142 0.480028 0.463558 0.443223 0.419655 0.393624 0.366025 0.337867 0.310240 0.284281 0.261120 0.241817 0.227297 0.218278 0.215220 0.218278 0.227297 0.241817 0.261120 0.284281 0.310240 0.337867 0.366025 0.393624 0.419655 0.443223 0.463558 0.480028 0.492142 0.499550 
0.483515 0.480807 0.472755 0.459573 0.441624 0.419420 0.393624 0.365052 0.334667 0.303565 0.272950 0.244089 0.218261 0.196678 0.180407 0.170286 0.166851 0.170286 0.180407 0.196678 0.218261 0.244089 0.272950 0.303565 0.334667 0.365052 0.393624 0.419420 0.441624 0.459573 0.472755 0.480807 
0.464072 0.461131 0.452382 0.438046 0.418493 0.394255 0.366025 0.334667 0.301212 0.266851 0.232909 0.200801 0.171974 0.147817 0.129563 0.118191 0.114328 0.118191 0.129563 0.147817 0.171974 0.200801 0.232909 0.266851 0.301212 0.334667 0.366025 0.394255 0.418493 0.438046 0.452382 0.461131 
0.444448 0.441266 0.431792 0.416253 0.395025 0.368656 0.337867 0.303565 0.266851 0.229011 0.191498 0.155886 0.123806 0.096843 0.076421 0.063676 0.059343 0.063676 0.076421 0.096843 0.123806 0.155886 0.191498 0.229011 0.266851 0.303565 0.337867 0.368656 0.395025 0.416253 0.431792 0.441266 
