0.171346 0.100277 0.015846 0.007868 0.005640 0.006391 0.009217 0.062958 0.099126 0.077167 0.004539 0.008861 0.005912 0.001397 0.016539 0.056843 0.112693 0.055164 0.014865 0.001386 0.005657 0.008813 0.004063 0.068914 0.107648 0.072127 0.011516 0.006684 0.009188 0.009471 0.013434 0.105752 
0.100277 0.090297 0.014857 0.010610 0.009573 0.014584 0.005238 0.041646 0.071111 0.036950 0.006977 0.003595 0.007464 0.003045 0.012427 0.022558 0.042135 0.025393 0.012342 0.002459 0.011462 0.003646 0.003176 0.040193 0.064534 0.045794 0.004271 0.016912 0.002238 0.011257 0.023849 0.098635 
0.015846 0.014857 0.006435 0.046193 0.024851 0.020048 0.023879 0.016007 0.044790 0.027440 0.007847 0.003821 0.004559 0.005354 0.008016 0.014903 0.034855 0.015073 0.008371 0.007647 0.002210 0.004138 0.005433 0.024777 0.048538 0.019797 0.015436 0.022613 0.010343 0.036319 0.009645 0.023792 
0.007868 0.010610 0.046193 0.061335 0.007380 0.002148 0.002167 0.013709 0.024237 0.013378 0.004488 0.009332 0.006539 0.005911 0.007186 0.020777 0.079615 0.025042 0.006985 0.006852 0.005035 0.010011 0.004983 0.008255 0.018625 0.014195 0.003172 0.002486 0.008856 0.064200 0.042103 0.011550 
0.005640 0.009573 0.024851 0.007380 0.011162 0.004693 0.014589 0.011408 0.022903 0.017825 0.010626 0.010570 0.004809 0.008171 0.015792 0.014384 0.016714 0.005368 0.006338 0.006682 0.005273 0.010456 0.006412 0.011252 0.020972 0.013714 0.028795 0.005056 0.010576 0.008809 0.007199 0.003081 
0.006391 0.014584 0.020048 0.002148 0.004693 0.042117 0.009352 0.043410 0.012616 0.020561 0.010782 0.006637 0.020162 0.013435 0.003661 0.011625 0.038243 0.020459 0.004422 0.013119 0.013968 0.007485 0.006091 0.023428 0.007280 0.030185 0.011603 0.043233 0.004255 0.001985 0.020063 0.012461 
0.009217 0.005238 0.023879 0.002167 0.014589 0.009352 0.004305 0.014923 0.014048 0.005898 0.005342 0.009269 0.009737 0.005671 0.008426 0.008648 0.034747 0.013442 0.009939 0.004171 0.007133 0.010350 0.004690 0.009168 0.018103 0.017562 0.004218 0.018052 0.016765 0.002532 0.015504 0.004312 
0.062958 0.041646 0.016007 0.013709 0.011408 0.043410 0.014923 0.023696 0.029014 0.027736 0.007212 0.007040 0.006467 0.029415 0.017798 0.048557 0.040367 0.028929 0.016271 0.021272 0.004963 0.013815 0.012512 0.028321 0.042144 0.062252 0.015534 0.023948 0.014905 0.012594 0.017891 0.048051 
0.099126 0.071111 0.044790 0.024237 0.022903 0.012616 0.014048 0.029014 0.075366 0.060283 0.008601 0.015148 0.009351 0.034091 0.034618 0.077903 0.063975 0.070538 0.032785 0.020416 0.013419 0.006445 0.007569 0.060884 0.090705 0.049304 0.018118 0.003967 0.021024 0.009885 0.049054 0.073313 
0.077167 0.036950 0.027440 0.013378 0.017825 0.020561 0.005898 0.027736 0.060283 0.030262 0.029018 0.016791 0.020409 0.047891 0.063439 0.088312 0.221236 0.111758 0.043332 0.041719 0.056039 0.022927 0.032350 0.026562 0.071107 0.030623 0.010423 0.018853 0.010990 0.008467 0.026748 0.040797 
