0.438753 0.435731 0.426749 0.412053 0.392058 0.367347 0.338679 0.306978 0.273332 0.238970 0.205227 0.173497 0.145172 0.121555 0.103785 0.092747 0.089003 0.092747 0.103785 0.121555 0.145172 0.173497 0.205227 0.238970 0.273332 0.306978 0.338679 0.367347 0.392058 0.412053 0.426749 0.435731 
0.435731 0.432657 0.423518 0.408559 0.388194 0.363009 0.333764 0.301392 0.266993 0.231817 0.197228 0.164661 0.135551 0.111254 0.092954 0.081580 0.077721 0.081580 0.092954 0.111254 0.135551 0.164661 0.197228 0.231817 0.266993 0.301392 0.333764 0.363009 0.388194 0.408559 0.423518 0.432657 
0.426749 0.423518 0.413905 0.398155 0.376679 0.350061 0.319072 0.284663 0.247975 0.210318 0.173148 0.138015 0.106498 0.080105 0.060175 0.047763 0.043549 0.047763 0.060175 0.080105 0.106498 0.138015 0.173148 0.210318 0.247975 0.284663 0.319072 0.350061 0.376679 0.398155 0.413905 0.423518 
0.412053 0.408559 0.398155 0.381080 0.357735 0.328703 0.294761 0.256890 0.216288 0.174367 0.132733 0.093139 0.057412 0.027340 0.004536 -0.009708 -0.014553 -0.009708 0.004536 0.027340 0.057412 0.093139 0.132733 0.174367 0.216288 0.256890 0.294761 0.328703 0.357735 0.381080 0.398155 0.408559 
0.392058 0.388194 0.376679 0.357735 0.331747 0.299284 0.261120 0.218261 0.171974 0.123806 0.075572 0.029323 -0.012735 -0.048384 -0.075571 -0.092620 -0.098431 -0.092620 -0.075571 -0.048384 -0.012735 0.029323 0.075572 0.123806 0.171974 0.218261 0.261120 0.299284 0.331747 0.357735 0.376679 0.388194 
0.367347 0.363009 0.350061 0.328703 0.299284 0.262335 0.218604 0.169105 0.115169 0.058492 0.001157 -0.054381 -0.105381 -0.148985 -0.182476 -0.203585 -0.210799 -0.203585 -0.182476 -0.148985 -0.105381 -0.054381 0.001157 0.058492 0.115169 0.169105 0.218604 0.262335 0.299284 0.328703 0.350061 0.363009 
0.338679 0.333764 0.319072 0.294761 0.261120 0.218604 0.167895 0.109970 0.046193 -0.021592 -0.090993 -0.159038 -0.222248 -0.276854 -0.319151 -0.345971 -0.355164 -0.345971 -0.319151 -0.276854 -0.222248 -0.159038 -0.090993 -0.021592 0.046193 0.109970 0.167895 0.218604 0.261120 0.294761 0.319072 0.333764 
0.306978 0.301392 0.284663 0.256890 0.218261 0.169105 0.109970 0.041725 -0.034301 -0.116156 -0.201115 -0.285570 -0.365066 -0.434554 -0.488897 -0.523588 -0.535521 -0.523588 -0.488897 -0.434554 -0.365066 -0.285570 -0.201115 -0.116156 -0.034301 0.041725 0.109970 0.169105 0.218261 0.256890 0.284663 0.301392 
0.273332 0.266993 0.247975 0.216288 0.171974 0.115169 0.046193 -0.034301 -0.125129 -0.224319 -0.328825 -0.434296 -0.535014 -0.624184 -0.694644 -0.739952 -0.755596 -0.739952 -0.694644 -0.624184 -0.535014 -0.434296 -0.328825 -0.224319 -0.125129 -0.034301 0.046193 0.115169 0.171974 0.216288 0.247975 0.266993 
0.238970 0.231817 0.210318 0.174367 0.123806 0.058492 -0.021592 -0.116156 -0.224319 -0.344224 -0.472577 -0.604190 -0.731773 -0.846229 -0.937633 -0.996845 -1.017368 -0.996845 -0.937633 -0.846229 -0.731773 -0.604190 -0.472577 -0.344224 -0.224319 -0.116156 -0.021592 0.058492 0.123806 0.174367 0.210318 0.231817 
0.205227 0.197228 0.173148 0.132733 0.075572 0.001157 -0.090993 -0.201115 -0.328825 -0.472577 -0.628941 -0.791850 -0.952137 -1.097803 -1.215334 -1.292014 -1.318688 -1.292014 -1.215334 -1.097803 -0.952137 -0.791850 -0.628941 -0.472577 -0.328825 -0.201115 -0.090993 0.001157 0.075572 0.132733 0.173148 0.197228 
0.173497 0.164661 0.138015 0.093139 0.029323 -0.054381 -0.159038 -0.285570 -0.434296 -0.604190 -0.791850 -0.990338 -1.188371 -1.370507 -1.518851 -1.616260 -1.650255 -1.616260 -1.518851 -1.370507 -1.188371 -0.990338 -0.791850 -0.604190 -0.434296 -0.285570 -0.159038 -0.054381 0.029323 0.093139 0.138015 0.164661 
0.145172 0.135551 0.106498 0.057412 -0.012735 -0.105381 -0.222248 -0.365066 -0.535014 -0.731773 -0.952137 -1.188371 -1.426968 -1.648703 -1.830763 -1.950970 -1.993039 -1.950970 -1.830763 -1.648703 -1.426968 -1.188371 -0.952137 -0.731773 -0.535014 -0.365066 -0.222248 -0.105381 -0.012735 0.057412 0.106498 0.135551 
0.121555 0.111254 0.080105 0.027340 -0.048384 -0.148985 -0.276854 -0.434554 -0.624184 -0.846229 -1.097803 -1.370507 -1.648703 -1.909414 -2.124864 -2.267738 -2.317849 -2.267738 -2.124864 -1.909414 -1.648703 -1.370507 -1.097803 -0.846229 -0.624184 -0.434554 -0.276854 -0.148985 -0.048384 0.027340 0.080105 0.111254 
0.103785 0.092954 0.060175 0.004536 -0.075571 -0.182476 -0.319151 -0.488897 -0.694644 -0.937633 -1.215334 -1.518851 -1.830763 -2.124864 -2.369043 -2.531478 -2.588540 -2.531478 -2.369043 -2.124864 -1.830763 -1.518851 -1.215334 -0.937633 -0.694644 -0.488897 -0.319151 -0.182476 -0.075571 0.004536 0.060175 0.092954 
