0.467519 0.464789 0.456678 0.443420 0.425404 0.403178 0.377444 0.349055 0.318998 0.288383 0.258398 0.230275 0.205227 0.184386 0.168730 0.159016 0.155723 0.159016 0.168730 0.184386 0.205227 0.230275 0.258398 0.288383 0.318998 0.349055 0.377444 0.403178 0.425404 0.443420 0.456678 0.464789 
0.464789 0.462016 0.453775 0.440300 0.421980 0.399366 0.373164 0.344232 0.313573 0.282311 0.251661 0.222884 0.197228 0.175863 0.159801 0.149830 0.146449 0.149830 0.159801 0.175863 0.197228 0.222884 0.251661 0.282311 0.313573 0.344232 0.373164 0.399366 0.421980 0.440300 0.453775 0.462016 
0.456678 0.453775 0.445143 0.431015 0.411783 0.388000 0.360384 0.329815 0.297330 0.264107 0.231433 0.200661 0.173148 0.150177 0.132872 0.122113 0.118463 0.122113 0.132872 0.150177 0.173148 0.200661 0.231433 0.264107 0.297330 0.329815 0.360384 0.388000 0.411783 0.431015 0.445143 0.453775 
0.443420 0.440300 0.431015 0.415798 0.395039 0.369294 0.339298 0.305960 0.270375 0.233807 0.197664 0.163458 0.132733 0.106974 0.087505 0.075372 0.071251 0.075372 0.087505 0.106974 0.132733 0.163458 0.197664 0.233807 0.270375 0.305960 0.339298 0.369294 0.395039 0.415798 0.431015 0.440300 
0.425404 0.421980 0.411783 0.395039 0.372131 0.343616 0.310240 0.272950 0.232909 0.191498 0.150297 0.111047 0.075572 0.045666 0.022961 0.008766 0.003936 0.008766 0.022961 0.045666 0.075572 0.111047 0.150297 0.191498 0.232909 0.272950 0.310240 0.343616 0.372131 0.395039 0.411783 0.421980 
0.403178 0.399366 0.388000 0.369294 0.343616 0.311511 0.273724 0.231234 0.185278 0.137378 0.089332 0.043187 0.001157 -0.034517 -0.061755 -0.078850 -0.084679 -0.078850 -0.061755 -0.034517 0.001157 0.043187 0.089332 0.137378 0.185278 0.231234 0.273724 0.311511 0.343616 0.369294 0.388000 0.399366 
0.377444 0.373164 0.360384 0.339298 0.310240 0.273724 0.230476 0.181482 0.128047 0.071842 0.014925 -0.040265 -0.090993 -0.134403 -0.167768 -0.188807 -0.195998 -0.188807 -0.167768 -0.134403 -0.090993 -0.040265 0.014925 0.071842 0.128047 0.181482 0.230476 0.273724 0.310240 0.339298 0.360384 0.373164 
0.349055 0.344232 0.329815 0.305960 0.272950 0.231234 0.181482 0.124654 0.062094 -0.004389 -0.072444 -0.139156 -0.201115 -0.254630 -0.296075 -0.322350 -0.331356 -0.322350 -0.296075 -0.254630 -0.201115 -0.139156 -0.072444 -0.004389 0.062094 0.124654 0.181482 0.231234 0.272950 0.305960 0.329815 0.344232 
0.318998 0.313573 0.297330 0.270375 0.232909 0.185278 0.128047 0.062094 -0.011256 -0.090082 -0.171732 -0.252732 -0.328825 -0.395221 -0.447071 -0.480136 -0.491505 -0.480136 -0.447071 -0.395221 -0.328825 -0.252732 -0.171732 -0.090082 -0.011256 0.062094 0.128047 0.185278 0.232909 0.270375 0.297330 0.313573 
0.288383 0.282311 0.264107 0.233807 0.191498 0.137378 0.071842 -0.004389 -0.090082 -0.183268 -0.281011 -0.379209 -0.472577 -0.554924 -0.619790 -0.661411 -0.675766 -0.661411 -0.619790 -0.554924 -0.472577 -0.379209 -0.281011 -0.183268 -0.090082 -0.004389 0.071842 0.137378 0.191498 0.233807 0.264107 0.282311 
